(1.0, 69.37590920670218, "o3-term-guide")
(0.991869918699187, 67.22467278513643, "duterm")
(0.991869918699187, 66.29628152378378, "BIT")
(0.9902439024390244, 59.54721287001292, "laniqo")
(0.9772357723577236, 64.21449055899066, "MeGuMa")
(0.9626016260162602, 66.18889714472964, "salamandrata")
(0.9609756097560975, 67.6010584327394, "Erlendur")
(0.943089430894309, 63.00985047676985, "tower")
(0.9317073170731708, 59.71171597836749, "LC-primary")
(0.9300813008130081, 59.53901371864176, "LC-2")
(0.9300813008130081, 59.53901371864176, "LC-3")
(0.9105691056910569, 58.01870947234426, "CurTermNLLB")
(0.9008130081300812, 64.4235631723996, "TiUTermV1")
(0.8926829268292683, 40.741073166321804, "ContexTerm")
(0.8715447154471545, 64.95980793155613, "CommandA_MT")
(0.7707317073170732, 59.12115930480829, "TiUTermV0")
(0.0016260162601626016, 1.5941268759295464, "TranssionMT")
