(0.9960707269155207, 56.897498348004895, "laniqo")
(0.9901768172888016, 65.58735862478122, "o3-term-guide")
(0.9882121807465619, 61.90895063645444, "MeGuMa")
(0.9764243614931237, 63.572833240995585, "duterm")
(0.9666011787819253, 58.86912694910988, "BIT")
(0.9115913555992141, 63.259408453019695, "Erlendur")
(0.9115913555992141, 58.0797214454568, "tower")
(0.8939096267190569, 60.43771932443508, "salamandrata")
(0.8605108055009824, 63.78274255210841, "TiUTermV1")
(0.768172888015717, 58.261360542592776, "TiUTermV0")
(0.7072691552062869, 59.28455236369841, "CommandA_MT")
(0.6758349705304518, 51.4784966751555, "ContexTerm")
(0.6581532416502947, 54.204016558777525, "LC-primary")
(0.656188605108055, 53.65390327949324, "LC-2")
(0.656188605108055, 53.65390327949324, "LC-3")
(0.34577603143418467, 51.00384076937458, "CurTermNLLB")
(0.3320235756385069, 47.8097661332621, "TranssionMT")
