(0.994475138121547, 59.757863302146234, "laniqo")
(0.990791896869245, 71.55227430675188, "o3-term-guide")
(0.9815837937384899, 70.73867185591375, "duterm")
(0.9797421731123389, 62.43959622296563, "BIT")
(0.9631675874769797, 67.72941250806254, "MeGuMa")
(0.9484346224677717, 65.9250257555877, "tower")
(0.9318600368324125, 69.93771270507729, "Erlendur")
(0.9171270718232044, 69.62407227591162, "salamandrata")
(0.8729281767955801, 65.71731279510267, "TiUTermV1")
(0.8692449355432781, 67.63254485665514, "CommandA_MT")
(0.7992633517495396, 40.20536446014415, "ContexTerm")
(0.7900552486187845, 60.322254666290945, "CurTermNLLB")
(0.7108655616942909, 60.96506827921231, "TiUTermV0")
(0.7071823204419889, 61.203890974338634, "LC-primary")
(0.7071823204419889, 61.04966310418004, "LC-2")
(0.7071823204419889, 61.04966310418004, "LC-3")
(0.0, 1.5941268759295464, "TranssionMT")
