(0.9906890130353817, 75.89938903017884, "o3-term-guide")
(0.9869646182495344, 76.08102686553325, "duterm")
(0.9869646182495344, 68.53623223612053, "laniqo")
(0.9702048417132216, 72.01710490708949, "MeGuMa")
(0.962756052141527, 69.76711678921558, "BIT")
(0.9497206703910615, 73.9928644359765, "tower")
(0.9441340782122905, 74.78887874343148, "Erlendur")
(0.9273743016759777, 71.96675676435287, "salamandrata")
(0.8938547486033519, 77.10726316573617, "TiUTermV1")
(0.819366852886406, 70.68712434411908, "CommandA_MT")
(0.7653631284916201, 69.08025909029868, "CurTermNLLB")
(0.7523277467411545, 69.01735699326588, "TiUTermV0")
(0.7411545623836127, 68.89012561241069, "LC-primary")
(0.7355679702048417, 67.68088193670516, "LC-2")
(0.7355679702048417, 67.68088193670516, "LC-3")
(0.6852886405959032, 53.7134892018212, "ContexTerm")
(0.441340782122905, 71.05954588138395, "Systran_generic_ft")
(0.3891992551210428, 63.4541743045972, "EuroLLM-ft")
(0.1750465549348231, 65.55823183134771, "MarianMT-ft")
(0.0, 1.2770232124874719, "TranssionMT")
