(1.0, 62.41138018569733, "o3-term-guide")
(0.9909420289855072, 54.82734579728603, "laniqo")
(0.9855072463768116, 63.500913794871835, "BIT")
(0.9855072463768116, 59.847865661172115, "duterm")
(0.9836956521739131, 59.04885725394248, "MeGuMa")
(0.967391304347826, 57.06780379462604, "tower")
(0.9619565217391305, 59.814915863222, "Erlendur")
(0.9565217391304348, 55.195420912468805, "LC-primary")
(0.9565217391304348, 54.94566566354601, "LC-2")
(0.9565217391304348, 54.94566566354601, "LC-3")
(0.9384057971014492, 58.53357482669773, "salamandrata")
(0.9239130434782609, 61.787205639849084, "TiUTermV1")
(0.8731884057971014, 51.71823086974905, "ContexTerm")
(0.8659420289855072, 57.623151665695005, "CommandA_MT")
(0.8079710144927537, 55.756167477561924, "TiUTermV0")
(0.6394927536231884, 50.83032281332682, "CurTermNLLB")
(0.5978260869565217, 47.8097661332621, "TranssionMT")
